wellname,time,obsgwl,obsname,weights
NC-134,4/4/2000,71.9,nc-134_34,1
NC-134,10/5/2000,60.9,nc-134_35,1
NC-134,4/9/2001,56.6,nc-134_36,1
NC-134,10/12/2001,61.7,nc-134_37,1
NC-134,4/9/2002,71.6,nc-134_38,1
NC-134,10/7/2002,59.9,nc-134_39,1
NC-134,4/7/2003,72.6,nc-134_40,1
NC-134,10/3/2003,60.5,nc-134_41,1
NC-134,4/12/2004,71,nc-134_42,1
NC-134,10/13/2004,56.2,nc-134_43,1
NC-134,4/12/2005,75,nc-134_44,1
NC-134,10/4/2005,56.8,nc-134_45,1
NC-134,4/28/2006,75.1,nc-134_46,1
NC-134,10/16/2006,61.7,nc-134_47,1
NC-134,4/10/2007,67.6,nc-134_48,1
NC-134,10/9/2007,57.3,nc-134_49,1
NC-134,5/5/2008,65.9,nc-134_50,1
NC-134,10/6/2008,58.6,nc-134_51,1
NC-134,4/6/2009,69.5,nc-134_52,1
NC-134,10/12/2009,57.9,nc-134_53,1
NC-134,4/13/2010,73.6,nc-134_54,1
NC-134,10/20/2010,60,nc-134_55,1
NC-134,4/19/2011,72.8,nc-134_56,1
NC-134,10/11/2011,64.95,nc-134_57,1
NC-134,4/17/2012,73.67,nc-134_58,1
NC-134,10/17/2012,61.08,nc-134_59,1
NC-134,4/16/2013,69.95,nc-134_60,1
NC-134,10/15/2013,59.48,nc-134_61,1
NC-134,3/14/2014,64.9,nc-134_62,1
NC-134,10/14/2014,58.95,nc-134_63,1
NC-134,3/16/2015,70.32,nc-134_64,1
NC-134,10/23/2015,58.4,nc-134_65,1
NC-134,4/20/2016,71.75,nc-134_66,1
NC-134,10/20/2016,59.85,nc-134_67,1
NC-134,4/17/2017,74.49,nc-134_68,1
NC-134,10/25/2017,60.2,nc-134_69,1
NC-134,4/23/2018,68.33,nc-134_70,1
NC-134,10/25/2018,60.16,nc-134_71,1
NC-134,4/9/2019,74.66,nc-134_72,1
NC-136,4/16/1984,34.2,nc-136_1,1
NC-136,10/10/1984,18.2,nc-136_2,1
NC-136,6/10/1985,24.7,nc-136_3,1
NC-136,10/16/1985,15.7,nc-136_4,1
NC-136,3/19/1986,42.2,nc-136_5,1
NC-136,10/30/1986,17.7,nc-136_6,1
NC-136,7/10/1987,9.7,nc-136_7,1
NC-136,11/2/1987,12.7,nc-136_8,1
NC-136,4/22/1988,25.7,nc-136_9,1
NC-136,10/24/1988,13.6,nc-136_10,1
NC-136,5/24/1989,25.1,nc-136_11,1
NC-136,10/4/1989,22.1,nc-136_12,1
NC-136,4/4/1990,29.3,nc-136_13,1
NC-136,10/25/1990,18.2,nc-136_14,1
NC-136,2/25/1991,16.7,nc-136_15,1
NC-136,4/17/1991,33.7,nc-136_16,1
NC-136,10/25/1991,12.3,nc-136_17,1
NC-136,4/6/1992,31.2,nc-136_18,1
NC-136,11/4/1992,8.2,nc-136_19,1
NC-136,4/26/1993,32.2,nc-136_20,1
NC-136,11/5/1993,2.2,nc-136_21,1
NC-136,4/11/1994,25.2,nc-136_22,1
NC-136,10/17/1994,17.4,nc-136_23,1
NC-136,5/5/1995,35.2,nc-136_24,1
NC-136,10/24/1995,17.3,nc-136_25,1
NC-136,4/11/1996,4.4,nc-136_26,1
NC-136,11/14/1996,16.1,nc-136_27,1
NC-136,5/1/1997,23.2,nc-136_28,1
NC-136,10/23/1997,9.4,nc-136_29,1
NC-136,5/19/1998,31.8,nc-136_30,1
NC-136,12/18/1998,29.2,nc-136_31,1
NC-136,5/19/1999,25.4,nc-136_32,1
NC-136,10/26/1999,9.1,nc-136_33,1
NC-136,4/5/2000,30.3,nc-136_34,1
NC-136,10/5/2000,13.2,nc-136_35,1
NC-136,4/10/2001,29.4,nc-136_36,1
NC-136,10/12/2001,11,nc-136_37,1
NC-136,4/9/2002,32.2,nc-136_38,1
NC-136,10/7/2002,9.9,nc-136_39,1
NC-136,4/8/2003,32.5,nc-136_40,1
NC-136,10/6/2003,13.3,nc-136_41,1
NC-136,4/12/2004,29.6,nc-136_42,1
NC-136,10/12/2004,10.4,nc-136_43,1
NC-136,4/12/2005,38.2,nc-136_44,1
NC-136,10/4/2005,12.3,nc-136_45,1
NC-136,5/1/2006,36.4,nc-136_46,1
NC-136,10/16/2006,14,nc-136_47,1
NC-136,4/10/2007,29,nc-136_48,1
NC-136,10/9/2007,10.3,nc-136_49,1
NC-136,4/21/2008,20.6,nc-136_50,1
NC-136,10/6/2008,10.3,nc-136_51,1
NC-136,4/6/2009,26.2,nc-136_52,1
NC-136,10/12/2009,7.5,nc-136_53,1
NC-136,4/13/2010,34.6,nc-136_54,1
NC-136,10/20/2010,9.3,nc-136_55,1
NC-136,4/19/2011,33.6,nc-136_56,1
NC-136,10/11/2011,16,nc-136_57,1
NC-136,4/17/2012,35.8,nc-136_58,1
NC-136,10/17/2012,8.59,nc-136_59,1
NC-136,4/16/2013,23.35,nc-136_60,1
NC-136,10/15/2013,8.7,nc-136_61,1
NC-136,3/18/2014,29.7,nc-136_62,1
NC-136,3/30/2015,28.74,nc-136_63,1
NC-136,8/10/2015,14.69,nc-136_64,1
NC-136,10/12/2015,12.1,nc-136_65,1
NC-136,11/20/2015,15.35,nc-136_66,1
NC-136,12/30/2015,22.03,nc-136_67,1
NC-136,1/26/2016,31.62,nc-136_68,1
NC-136,3/29/2016,33.72,nc-136_69,1
NC-136,4/20/2016,34.1,nc-136_70,1
NC-136,5/31/2016,27.45,nc-136_71,1
NC-136,6/15/2016,24.2,nc-136_72,1
NC-136,7/19/2016,17.2,nc-136_73,1
NC-136,8/30/2016,13.2,nc-136_74,1
NC-136,9/26/2016,11.49,nc-136_75,1
NC-136,10/12/2016,11.91,nc-136_76,1
NC-136,11/18/2016,22.99,nc-136_77,1
NC-136,12/28/2016,33.01,nc-136_78,1
NC-136,1/30/2017,39.24,nc-136_79,1
NC-136,2/27/2017,40.49,nc-136_80,1
NC-136,3/28/2017,38.83,nc-136_81,1
NC-136,4/26/2017,38.1,nc-136_82,1
NC-136,5/30/2017,27.91,nc-136_83,1
NC-136,6/21/2017,24.85,nc-136_84,1
NC-136,7/14/2017,1.3,nc-136_85,1
NC-136,8/29/2017,15.51,nc-136_86,1
NC-136,9/13/2017,13.2,nc-136_87,1
NC-136,10/26/2017,12.5,nc-136_88,1
NC-136,11/27/2017,22.33,nc-136_89,1
NC-136,12/29/2017,23.4,nc-136_90,1
NC-136,1/22/2018,26.81,nc-136_91,1
NC-136,2/21/2018,26.51,nc-136_92,1
NC-136,3/29/2018,32.1,nc-136_93,1
NC-136,4/9/2018,34.02,nc-136_94,1
NC-136,5/30/2018,25.4,nc-136_95,1
NC-136,6/12/2018,22.85,nc-136_96,1
NC-136,7/10/2018,17.05,nc-136_97,1
NC-136,8/16/2018,13.6,nc-136_98,1
NC-136,9/19/2018,13.26,nc-136_99,1
NC-136,10/25/2018,11.64,nc-136_100,1
NC-136,12/31/2018,27.39,nc-136_101,1
NC-136,1/30/2019,35.92,nc-136_102,1
NC-136,3/5/2019,40.25,nc-136_103,1
NC-136,3/28/2019,39.1,nc-136_104,1
NC-136,5/23/2019,34.58,nc-136_105,1
NC-136,6/12/2019,27.78,nc-136_106,1
NC-136,7/23/2019,20.81,nc-136_107,1
NC-136,8/21/2019,16.4,nc-136_108,1
NC-136,9/18/2019,13.93,nc-136_109,1
NC-139,4/9/1984,77.8,nc-139_1,1
NC-139,10/18/1984,68.3,nc-139_2,1
NC-139,6/11/1985,73.8,nc-139_3,1
NC-139,10/16/1985,69.3,nc-139_4,1
NC-139,3/19/1986,81.3,nc-139_5,1
NC-139,10/30/1986,69.5,nc-139_6,1
NC-139,7/10/1987,72.1,nc-139_7,1
NC-139,11/4/1987,65.2,nc-139_8,1
NC-139,4/18/1988,72.4,nc-139_9,1
NC-139,10/24/1988,65.3,nc-139_10,1
NC-139,5/24/1989,74.1,nc-139_11,1
NC-139,10/4/1989,67.3,nc-139_12,1
NC-139,4/3/1990,69.3,nc-139_13,1
NC-139,10/25/1990,65.5,nc-139_14,1
NC-139,2/25/1991,57.6,nc-139_15,1
NC-139,4/17/1991,74.8,nc-139_16,1
NC-139,10/18/1991,67.5,nc-139_17,1
NC-139,4/6/1992,76,nc-139_18,1
NC-139,11/4/1992,67,nc-139_19,1
NC-139,4/23/1993,77,nc-139_20,1
NC-139,11/4/1993,69,nc-139_21,1
NC-139,4/7/1994,70.8,nc-139_22,1
NC-139,10/20/1994,67,nc-139_23,1
NC-139,5/8/1995,79.3,nc-139_24,1
NC-139,10/26/1995,71.4,nc-139_25,1
NC-139,4/19/1996,78.3,nc-139_26,1
NC-139,10/22/1996,71.3,nc-139_27,1
NC-139,4/30/1997,75.8,nc-139_28,1
NC-139,5/9/1997,68.4,nc-139_29,1
NC-139,10/7/1997,72.8,nc-139_30,1
NC-139,5/14/1998,78.4,nc-139_31,1
NC-139,12/17/1998,71.9,nc-139_32,1
NC-139,5/18/1999,76.3,nc-139_33,1
NC-139,10/22/1999,70,nc-139_34,1
NC-139,4/5/2000,76.8,nc-139_35,1
NC-139,10/5/2000,66.8,nc-139_36,1
NC-139,4/9/2001,73.9,nc-139_37,1
NC-139,10/12/2001,64.9,nc-139_38,1
NC-139,4/9/2002,76.9,nc-139_39,1
NC-139,10/7/2002,66.2,nc-139_40,1
NC-139,4/7/2003,77.1,nc-139_41,1
NC-139,10/3/2003,68.6,nc-139_42,1
NC-139,4/12/2004,76.4,nc-139_43,1
NC-139,10/12/2004,65.4,nc-139_44,1
NC-139,4/12/2005,77.6,nc-139_45,1
NC-139,10/4/2005,69.8,nc-139_46,1
NC-139,4/28/2006,78.5,nc-139_47,1
NC-139,10/16/2006,69.4,nc-139_48,1
NC-139,4/10/2007,71,nc-139_49,1
NC-139,10/9/2007,63.4,nc-139_50,1
NC-139,4/21/2008,73.9,nc-139_51,1
NC-139,10/6/2008,64.8,nc-139_52,1
NC-139,4/6/2009,74.4,nc-139_53,1
NC-139,10/12/2009,65.3,nc-139_54,1
NC-139,4/13/2010,77.8,nc-139_55,1
NC-139,10/20/2010,68.6,nc-139_56,1
NC-139,4/19/2011,77.9,nc-139_57,1
NC-139,10/11/2011,70.8,nc-139_58,1
NC-139,4/17/2012,76.31,nc-139_59,1
NC-139,10/17/2012,67.7,nc-139_60,1
NC-139,4/16/2013,74.55,nc-139_61,1
NC-139,10/15/2013,64.13,nc-139_62,1
NC-139,3/14/2014,66.8,nc-139_63,1
NC-139,10/14/2014,60.7,nc-139_64,1
NC-139,3/17/2015,73.6,nc-139_65,1
NC-139,10/15/2015,63.1,nc-139_66,1
NC-139,4/8/2016,76.48,nc-139_67,1
NC-139,10/12/2016,66.29,nc-139_68,1
NC-139,4/19/2017,77.53,nc-139_69,1
NC-139,10/26/2017,67.2,nc-139_70,1
NC-139,4/23/2018,70.95,nc-139_71,1
NC-139,10/25/2018,64.35,nc-139_72,1
NC-139,4/25/2019,77.01,nc-139_73,1
NC-142,10/5/2001,-20.3,nc-142_1,1
NC-142,1/4/2002,-13.5,nc-142_2,1
NC-142,4/4/2002,-11.2,nc-142_3,1
NC-142,7/3/2002,-17,nc-142_4,1
NC-142,10/9/2002,-23.4,nc-142_5,1
NC-142,4/8/2003,-11.4,nc-142_6,1
NC-142,10/8/2003,-22.8,nc-142_7,1
NC-142,4/13/2004,-13.4,nc-142_8,1
NC-142,10/13/2004,-25.2,nc-142_9,1
NC-142,4/13/2005,-12.3,nc-142_10,1
NC-142,10/5/2005,-23.5,nc-142_11,1
NC-142,5/4/2006,-11.2,nc-142_12,1
NC-142,10/18/2006,-22.5,nc-142_13,1
NC-142,4/13/2007,-18.2,nc-142_14,1
NC-142,10/11/2007,-27.7,nc-142_15,1
NC-142,4/23/2008,-25.5,nc-142_16,1
NC-142,10/13/2008,-32.4,nc-142_17,1
NC-142,4/13/2009,-23.8,nc-142_18,1
NC-142,10/15/2009,-34.6,nc-142_19,1
NC-142,4/15/2010,-23.7,nc-142_20,1
NC-142,10/22/2010,-23.8,nc-142_21,1
NC-142,4/21/2011,-24.8,nc-142_22,1
NC-142,10/19/2011,-24.1,nc-142_23,1
NC-142,4/23/2012,-24.1,nc-142_24,1
NC-142,10/25/2012,-24.65,nc-142_25,1
NC-142,4/18/2013,-32.2,nc-142_26,1
NC-142,10/23/2013,-24.6,nc-142_27,1
NC-142,3/17/2014,-24.7,nc-142_28,1
NC-142,10/13/2014,-26.5,nc-142_29,1
NC-142,3/11/2015,-32.2,nc-142_30,1
NC-142,11/1/2018,-23.8,nc-142_31,1
NC-142,4/23/2019,-24.8,nc-142_32,1
NC-142,4/23/2019,-24.8,nc-142_33,1
NC-169,4/24/2014,228.2,nc-169_1,1
NC-169,10/24/2014,200.6,nc-169_2,1
NC-169,3/25/2015,230,nc-169_3,1
NC-169,10/12/2015,203.67,nc-169_4,1
NC-169,4/25/2016,233.4,nc-169_5,1
NC-169,10/24/2016,202.6,nc-169_6,1
NC-169,4/26/2017,240.8,nc-169_7,1
NC-169,10/31/2017,192.3,nc-169_8,1
NC-169,3/30/2018,239.6,nc-169_9,1
NC-169,11/29/2018,210,nc-169_10,1
NC-169,4/29/2019,233.16,nc-169_11,1
NC-171,4/28/2014,214.6,nc-171_1,1
NC-171,10/1/2014,172.3,nc-171_2,1
NC-171,3/18/2015,217.12,nc-171_3,1
NC-171,8/10/2015,158.1,nc-171_4,1
NC-171,10/23/2015,164,nc-171_5,1
NC-171,11/16/2015,173.55,nc-171_6,1
NC-171,12/29/2015,198.39,nc-171_7,1
NC-171,1/25/2016,212.7,nc-171_8,1
NC-171,3/28/2016,226,nc-171_9,1
NC-171,4/6/2016,224.16,nc-171_10,1
NC-171,5/25/2016,202.73,nc-171_11,1
NC-171,6/15/2016,192.05,nc-171_12,1
NC-171,7/18/2016,176.33,nc-171_13,1
NC-171,8/30/2016,163.95,nc-171_14,1
NC-171,9/26/2016,167.1,nc-171_15,1
NC-171,10/18/2016,173.88,nc-171_16,1
NC-171,11/18/2016,195.1,nc-171_17,1
NC-171,12/28/2016,214.78,nc-171_18,1
NC-171,1/30/2017,226.95,nc-171_19,1
NC-171,2/27/2017,230.61,nc-171_20,1
NC-171,3/28/2017,226.46,nc-171_21,1
NC-171,4/6/2017,224.78,nc-171_22,1
NC-171,5/30/2017,202.8,nc-171_23,1
NC-171,6/22/2017,183.59,nc-171_24,1
NC-171,7/17/2017,175.73,nc-171_25,1
NC-171,8/29/2017,161.42,nc-171_26,1
NC-171,9/13/2017,168.2,nc-171_27,1
NC-171,10/25/2017,174,nc-171_28,1
NC-171,11/27/2017,194.49,nc-171_29,1
NC-171,12/28/2017,204.88,nc-171_30,1
NC-171,1/22/2018,213.57,nc-171_31,1
NC-171,2/28/2018,216.29,nc-171_32,1
NC-171,3/29/2018,223.6,nc-171_33,1
NC-171,4/19/2018,223.76,nc-171_34,1
NC-171,5/30/2018,189.6,nc-171_35,1
NC-171,6/12/2018,185.8,nc-171_36,1
NC-171,7/10/2018,158.45,nc-171_37,1
NC-171,8/16/2018,148.5,nc-171_38,1
NC-171,9/19/2018,143.13,nc-171_39,1
NC-171,10/24/2018,164.15,nc-171_40,1
NC-171,12/31/2018,199.6,nc-171_41,1
NC-171,1/30/2019,215.4,nc-171_42,1
NC-171,3/5/2019,225.64,nc-171_43,1
NC-171,3/28/2019,226.96,nc-171_44,1
NC-171,4/11/2019,226.33,nc-171_45,1
NC-171,5/22/2019,216.53,nc-171_46,1
NC-171,6/14/2019,206.97,nc-171_47,1
NC-171,7/23/2019,192,nc-171_48,1
NC-171,8/21/2019,179.85,nc-171_49,1
NC-172,10/23/2014,172.25,nc-172_1,1
NC-172,3/18/2015,208.5,nc-172_2,1
NC-172,10/23/2015,167.92,nc-172_3,1
NC-172,4/6/2016,209.95,nc-172_4,1
NC-172,10/18/2016,171.07,nc-172_5,1
NC-172,4/12/2017,223.6,nc-172_6,1
NC-172,10/23/2017,171.97,nc-172_7,1
NC-172,4/19/2018,219.4,nc-172_8,1
NC-172,11/15/2018,162.7,nc-172_9,1
NC-172,4/17/2019,220.48,nc-172_10,1
NC-174,4/28/2014,233.87,nc-174_1,1
NC-174,10/23/2014,191.7,nc-174_2,1
NC-174,10/27/2015,185.2,nc-174_3,1
NC-174,4/19/2016,223.2,nc-174_4,1
NC-174,4/26/2017,245.15,nc-174_5,1
NC-174,4/19/2018,238.5,nc-174_6,1
NC-174,11/15/2018,193.8,nc-174_7,1
NC-174,4/19/2019,244.2,nc-174_8,1
NC-177,4/28/2014,139.58,nc-177_1,1
NC-177,10/1/2014,135.04,nc-177_2,1
NC-177,3/16/2015,139.65,nc-177_3,1
NC-177,10/7/2015,135.95,nc-177_4,1
NC-177,4/6/2016,140.58,nc-177_5,1
NC-177,10/12/2016,136.62,nc-177_6,1
NC-177,4/6/2017,140.87,nc-177_7,1
NC-177,10/25/2017,136.88,nc-177_8,1
NC-177,4/19/2018,140.41,nc-177_9,1
NC-177,10/29/2018,137.2,nc-177_10,1
NC-177,4/11/2019,140.74,nc-177_11,1
NC-179,4/25/2014,54.1,nc-179_1,1
NC-179,10/20/2014,47.65,nc-179_2,1
NC-179,3/18/2015,59.94,nc-179_3,1
NC-179,10/12/2015,46.85,nc-179_4,1
NC-179,4/8/2016,64.34,nc-179_5,1
NC-179,10/20/2016,49.04,nc-179_6,1
NC-179,4/17/2017,66.22,nc-179_7,1
NC-179,10/26/2017,49.26,nc-179_8,1
NC-179,4/23/2018,59.76,nc-179_9,1
NC-179,11/15/2018,47.88,nc-179_10,1
NC-179,4/9/2019,66.48,nc-179_11,1
NC-181,4/25/2014,70.8,nc-181_1,1
NC-181,10/14/2014,56.2,nc-181_2,1
NC-181,3/16/2015,111.08,nc-181_3,1
NC-181,10/12/2015,75.6,nc-181_4,1
NC-181,4/8/2016,115.06,nc-181_5,1
NC-181,10/12/2016,54.45,nc-181_6,1
NC-181,4/6/2017,117.35,nc-181_7,1
NC-181,10/26/2017,63.2,nc-181_8,1
NC-181,4/23/2018,108.98,nc-181_9,1
NC-181,10/29/2018,76.95,nc-181_10,1
NC-181,4/24/2019,113.89,nc-181_11,1
NC-182,4/28/2014,-46.13,nc-182_1,1
NC-182,10/14/2014,-69.7,nc-182_2,1
NC-182,3/30/2015,-30.67,nc-182_3,1
NC-182,8/10/2015,-69.25,nc-182_4,1
NC-182,10/15/2015,-75.6,nc-182_5,1
NC-182,11/20/2015,-61,nc-182_6,1
NC-182,12/30/2015,-44.27,nc-182_7,1
NC-182,1/26/2016,-24.2,nc-182_8,1
NC-182,3/28/2016,-19.22,nc-182_9,1
NC-182,4/15/2016,-30.13,nc-182_10,1
NC-182,5/25/2016,-41.07,nc-182_11,1
NC-182,6/15/2016,-55.1,nc-182_12,1
NC-182,7/19/2016,-73.92,nc-182_13,1
NC-182,8/30/2016,-108.25,nc-182_14,1
NC-182,9/26/2016,-94.13,nc-182_15,1
NC-182,10/12/2016,-90.5,nc-182_16,1
NC-182,11/18/2016,-73.42,nc-182_17,1
NC-182,12/29/2016,-44.04,nc-182_18,1
NC-182,1/30/2017,-28.02,nc-182_19,1
NC-182,2/27/2017,-16.09,nc-182_20,1
NC-182,3/28/2017,-17.15,nc-182_21,1
NC-182,4/20/2017,-11.85,nc-182_22,1
NC-182,5/30/2017,-39.6,nc-182_23,1
NC-182,6/22/2017,-55.35,nc-182_24,1
NC-182,7/13/2017,-68.85,nc-182_25,1
NC-182,8/29/2017,-88.6,nc-182_26,1
NC-182,9/13/2017,-95.23,nc-182_27,1
NC-182,10/25/2017,-88.9,nc-182_28,1
NC-182,11/27/2017,-75,nc-182_29,1
NC-182,12/29/2017,-64.81,nc-182_30,1
NC-182,1/29/2018,-53.81,nc-182_31,1
NC-182,2/21/2018,-49.4,nc-182_32,1
NC-182,3/29/2018,-39.57,nc-182_33,1
NC-182,4/13/2018,-56.72,nc-182_34,1
NC-182,5/30/2018,-56.36,nc-182_35,1
NC-182,6/12/2018,-64.88,nc-182_36,1
NC-182,7/10/2018,-118.2,nc-182_37,1
NC-182,8/15/2018,-101.05,nc-182_38,1
NC-182,9/19/2018,-103.92,nc-182_39,1
NC-182,11/16/2018,-89.17,nc-182_40,1
NC-182,12/31/2018,-82.64,nc-182_41,1
NC-182,1/30/2019,-43.2,nc-182_42,1
NC-182,3/5/2019,-29.6,nc-182_43,1
NC-182,3/28/2019,-29.13,nc-182_44,1
NC-182,4/25/2019,-37.46,nc-182_45,1
NC-182,5/22/2019,-42.78,nc-182_46,1
NC-182,6/12/2019,-62.63,nc-182_47,1
NC-182,7/23/2019,-84.57,nc-182_48,1
NC-182,8/21/2019,-97.93,nc-182_49,1
NC-182,9/18/2019,-98.58,nc-182_50,1
NC-183,4/25/2014,33.75,nc-183_1,1
NC-183,10/14/2014,21.85,nc-183_2,1
NC-183,3/17/2015,37.85,nc-183_3,1
NC-183,10/15/2015,15.6,nc-183_4,1
NC-183,4/20/2016,38.2,nc-183_5,1
NC-183,10/12/2016,23.72,nc-183_6,1
NC-183,4/19/2017,42.79,nc-183_7,1
NC-183,10/26/2017,16.89,nc-183_8,1
NC-183,4/17/2018,38.99,nc-183_9,1
NC-183,10/25/2018,20.93,nc-183_10,1
NC-183,4/25/2019,40.85,nc-183_11,1
NC-184,4/28/2014,35.6,nc-184_1,1
NC-184,10/14/2014,23.6,nc-184_2,1
NC-184,3/17/2015,46,nc-184_3,1
NC-184,10/15/2015,18.55,nc-184_4,1
NC-184,4/8/2016,50.09,nc-184_5,1
NC-184,10/12/2016,25.86,nc-184_6,1
NC-184,4/19/2017,53.87,nc-184_7,1
NC-184,10/27/2017,25.5,nc-184_8,1
NC-184,4/17/2018,46.16,nc-184_9,1
NC-184,10/30/2018,17.8,nc-184_10,1
NC-185,4/25/2014,60.43,nc-185_1,1
NC-185,10/14/2014,46.45,nc-185_2,1
NC-185,3/18/2015,48,nc-185_3,1
NC-185,8/10/2015,52,nc-185_4,1
NC-185,10/15/2015,46.51,nc-185_5,1
NC-185,11/20/2015,49.92,nc-185_6,1
NC-185,12/30/2015,53.03,nc-185_7,1
NC-185,1/26/2016,60.87,nc-185_8,1
NC-185,3/28/2016,70.02,nc-185_9,1
NC-185,4/20/2016,66.49,nc-185_10,1
NC-185,5/31/2016,63.42,nc-185_11,1
NC-185,6/15/2016,56.5,nc-185_12,1
NC-185,8/11/2016,55.5,nc-185_13,1
NC-185,9/26/2016,47.5,nc-185_14,1
NC-185,10/12/2016,51.4,nc-185_15,1
NC-185,11/18/2016,55.79,nc-185_16,1
NC-185,12/28/2016,62.26,nc-185_17,1
NC-185,1/30/2017,70.62,nc-185_18,1
NC-185,2/27/2017,72.57,nc-185_19,1
NC-185,3/28/2017,71.84,nc-185_20,1
NC-185,4/19/2017,71.28,nc-185_21,1
NC-185,5/30/2017,65.04,nc-185_22,1
NC-185,6/21/2017,59.5,nc-185_23,1
NC-185,7/14/2017,58.4,nc-185_24,1
NC-185,8/29/2017,52.98,nc-185_25,1
NC-185,9/13/2017,50.9,nc-185_26,1
NC-185,11/27/2017,55.8,nc-185_27,1
NC-185,12/29/2017,55.73,nc-185_28,1
NC-185,1/22/2018,58.59,nc-185_29,1
NC-185,2/21/2018,57.47,nc-185_30,1
NC-185,4/23/2018,56.35,nc-185_31,1
NC-185,5/30/2018,47.6,nc-185_32,1
NC-185,6/12/2018,38.05,nc-185_33,1
NC-185,7/17/2018,46.44,nc-185_34,1
NC-185,8/15/2018,44.63,nc-185_35,1
NC-185,9/19/2018,43.24,nc-185_36,1
NC-185,10/30/2018,38.79,nc-185_37,1
NC-185,12/31/2018,56.88,nc-185_38,1
NC-185,1/30/2019,66,nc-185_39,1
NC-185,3/28/2019,70.55,nc-185_40,1
NC-185,5/22/2019,67.22,nc-185_41,1
NC-185,6/12/2019,60.18,nc-185_42,1
NC-185,7/23/2019,49.05,nc-185_43,1
NC-185,8/21/2019,46.88,nc-185_44,1
NC-185,9/18/2019,35.4,nc-185_45,1
NC-186,4/25/2014,7.8,nc-186_1,0
NC-186,10/14/2014,5,nc-186_2,0
NC-186,3/20/2015,34.4,nc-186_3,0
NC-187,3/20/2015,-96.8,nc-187_1,0
NC-187,10/15/2015,-31.1,nc-187_2,0
NC-187,4/20/2016,-96.29,nc-187_3,0
NC-187,10/12/2016,-99.15,nc-187_4,0
NC-187,4/17/2017,-44.35,nc-187_5,0
NC-187,10/25/2017,-94.99,nc-187_6,0
NC-187,4/9/2018,-98.7,nc-187_7,0
NC-187,11/19/2018,-104.77,nc-187_8,0
NC-188,4/25/2014,-78.95,nc-188_1,0
NC-188,10/14/2014,-79.4,nc-188_2,0
NC-188,3/20/2015,-78.75,nc-188_3,0
NC-188,10/15/2015,-107.3,nc-188_4,0
NC-188,4/20/2016,-95.63,nc-188_5,0
NC-188,4/17/2017,-96.09,nc-188_6,0
NC-188,10/25/2017,-112.36,nc-188_7,0
NC-188,4/9/2018,-95.31,nc-188_8,0
NC-188,11/19/2018,-87.1,nc-188_9,0
NC-188,4/24/2019,-86.2,nc-188_10,0
NC-189,4/28/2014,65.16,nc-189_1,1
NC-189,10/14/2014,55.35,nc-189_2,1
NC-189,3/20/2015,73.84,nc-189_3,1
NC-189,10/15/2015,57.04,nc-189_4,1
NC-189,10/12/2016,41.73,nc-189_5,1
NC-189,4/17/2017,83.15,nc-189_6,1
NC-189,10/31/2017,40.84,nc-189_7,1
NC-189,4/9/2018,66.75,nc-189_8,1
NC-189,11/19/2018,33.93,nc-189_9,1
NC-189,4/25/2019,76.7,nc-189_10,1
NC-190,4/25/2014,44.3,nc-190_1,1
NC-190,10/14/2014,23.3,nc-190_2,1
NC-190,3/17/2015,48.81,nc-190_3,1
NC-199,4/25/2014,291.5,nc-199_1,1
NC-199,10/2/2014,281.15,nc-199_2,1
NC-199,3/16/2015,292.85,nc-199_3,1
NC-199,10/28/2015,281.19,nc-199_4,1
NC-203,3/13/2014,279.15,nc-203_1,1
NC-203,10/23/2014,272.35,nc-203_2,1
NC-203,3/30/2015,281.9,nc-203_3,1
NC-203,8/10/2015,268.7,nc-203_4,1
NC-204,5/8/2014,119.6,nc-204_1,1
NC-204,3/16/2015,121.71,nc-204_2,1
NC-204,4/6/2016,123.54,nc-204_3,1
NC-204,10/20/2016,119.28,nc-204_4,1
NC-204,4/6/2017,124.3,nc-204_5,1
NC-204,10/25/2017,114.9,nc-204_6,1
NC-204,4/19/2018,116.81,nc-204_7,1
NC-204,11/16/2018,116.66,nc-204_8,1
NC-212,3/4/2015,190.1,nc-212_1,1
NC-212,10/7/2015,169.15,nc-212_2,1
NC-212,4/6/2016,191.89,nc-212_3,1
NC-212,10/20/2016,168.35,nc-212_4,1
NC-212,4/28/2017,191.67,nc-212_5,1
NC-212,10/31/2017,172.3,nc-212_6,1
NC-212,4/23/2018,191.4,nc-212_7,1
NC-212,10/24/2018,168.85,nc-212_8,1
NC-212,4/11/2019,191.05,nc-212_9,1
NC-214s,10/20/2014,4.322,nc-214s_1,1
NC-214s,3/1/2015,3.74213,nc-214s_2,1
NC-214s,3/31/2015,3.272,nc-214s_3,1
NC-214s,4/1/2015,4.03019,nc-214s_4,1
NC-214s,4/15/2015,3.622,nc-214s_5,1
NC-214s,5/1/2015,3.88651,nc-214s_6,1
NC-214s,6/1/2015,3.70211,nc-214s_7,1
NC-214s,6/3/2015,3.802,nc-214s_8,1
NC-214s,7/1/2015,3.72463,nc-214s_9,1
NC-214s,7/24/2015,3.892,nc-214s_10,1
NC-214s,8/1/2015,3.57399,nc-214s_11,1
NC-214s,9/1/2015,3.70339,nc-214s_12,1
NC-214s,9/16/2015,3.032,nc-214s_13,1
NC-214s,10/1/2015,3.64132,nc-214s_14,1
NC-214s,10/5/2015,4.202,nc-214s_15,1
