LSCE_ID,WellIndex,LogIndex,X,Y,Elevation,TopInt,BotInt,Coarse,ZoneLayer1,ZoneLayer2,ZoneLayer3,ZoneLayer4,ZoneLayer5,ZoneLayer6,ZoneLayer7,ZoneLayer8,ZoneLayer9,ZoneLayer10
LSCE_10021,21,13,6438175.922,1942577.487,186.760025,359,364,0,1,1,1,1,1,1,1,1,1,1
LSCE_10021,21,14,6438175.922,1942577.487,186.760025,364,376,1,1,1,1,1,1,1,1,1,1,1
LSCE_10021,21,15,6438175.922,1942577.487,186.760025,376,468,0,1,1,1,1,1,1,1,1,1,1
LSCE_10021,21,16,6438175.922,1942577.487,186.760025,468,524,0,1,1,1,1,1,1,1,1,1,1
LSCE_10021,21,17,6438175.922,1942577.487,186.760025,524,556,1,1,1,1,1,1,1,1,1,1,1
LSCE_10022,22,1,6439169.173,1943087.018,216.2130127,0,7,0,1,1,1,1,1,1,1,1,1,1
LSCE_10022,22,2,6439169.173,1943087.018,216.2130127,7,15,0,1,1,1,1,1,1,1,1,1,1
LSCE_10022,22,3,6439169.173,1943087.018,216.2130127,15,25,0,1,1,1,1,1,1,1,1,1,1
LSCE_10022,22,4,6439169.173,1943087.018,216.2130127,25,30,1,1,1,1,1,1,1,1,1,1,1
LSCE_10022,22,5,6439169.173,1943087.018,216.2130127,30,75,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,1,6440149.86,1942263.368,180.3602905,0,25,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,2,6440149.86,1942263.368,180.3602905,25,47,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,3,6440149.86,1942263.368,180.3602905,47,53,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,4,6440149.86,1942263.368,180.3602905,53,57,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,5,6440149.86,1942263.368,180.3602905,57,64,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,6,6440149.86,1942263.368,180.3602905,64,79,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,7,6440149.86,1942263.368,180.3602905,79,83,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,8,6440149.86,1942263.368,180.3602905,83,88,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,9,6440149.86,1942263.368,180.3602905,88,101,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,10,6440149.86,1942263.368,180.3602905,101,122,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,11,6440149.86,1942263.368,180.3602905,122,140,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,12,6440149.86,1942263.368,180.3602905,140,151,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,13,6440149.86,1942263.368,180.3602905,151,162,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,14,6440149.86,1942263.368,180.3602905,162,180,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,15,6440149.86,1942263.368,180.3602905,180,222,1,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,16,6440149.86,1942263.368,180.3602905,222,235,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,17,6440149.86,1942263.368,180.3602905,235,345,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,18,6440149.86,1942263.368,180.3602905,257,266,0,1,1,1,1,1,1,1,1,1,1
LSCE_10023,23,19,6440149.86,1942263.368,180.3602905,257,345,0,1,1,1,1,1,1,1,1,1,1
LSCE_10024,24,1,6454810.885,1931438.127,309.579071,0,5,0,1,1,1,1,1,1,1,1,1,1
LSCE_10024,24,2,6454810.885,1931438.127,309.579071,5,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10024,24,3,6454810.885,1931438.127,309.579071,40,70,0,1,1,1,1,1,1,1,1,1,1
LSCE_10024,24,4,6454810.885,1931438.127,309.579071,70,73,1,1,1,1,1,1,1,1,1,1,1
LSCE_10024,24,5,6454810.885,1931438.127,309.579071,73,110,0,1,1,1,1,1,1,1,1,1,1
LSCE_10024,24,6,6454810.885,1931438.127,309.579071,110,112,1,1,1,1,1,1,1,1,1,1,1
LSCE_10025,25,1,6453359.989,1930252.154,139.4498444,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_10025,25,2,6453359.989,1930252.154,139.4498444,4,42,0,1,1,1,1,1,1,1,1,1,1
LSCE_10026,26,1,6450034.382,1930445.022,144.8394318,0,10,0,1,1,1,1,1,1,1,1,1,1
LSCE_10026,26,2,6450034.382,1930445.022,144.8394318,10,20,1,1,1,1,1,1,1,1,1,1,1
LSCE_10026,26,3,6450034.382,1930445.022,144.8394318,20,30,0,1,1,1,1,1,1,1,1,1,1
LSCE_10026,26,4,6450034.382,1930445.022,144.8394318,30,40,1,1,1,1,1,1,1,1,1,1,1
LSCE_10026,26,5,6450034.382,1930445.022,144.8394318,40,100,1,1,1,1,1,1,1,1,1,1,1
LSCE_10026,26,6,6450034.382,1930445.022,144.8394318,100,110,0,1,1,1,1,1,1,1,1,1,1
LSCE_10026,26,7,6450034.382,1930445.022,144.8394318,110,120,1,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,1,6450684.421,1929650.507,147.4528656,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,2,6450684.421,1929650.507,147.4528656,4,12,0,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,3,6450684.421,1929650.507,147.4528656,12,19,1,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,4,6450684.421,1929650.507,147.4528656,19,58,0,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,5,6450684.421,1929650.507,147.4528656,58,76,1,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,6,6450684.421,1929650.507,147.4528656,76,78,1,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,7,6450684.421,1929650.507,147.4528656,78,79,1,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,8,6450684.421,1929650.507,147.4528656,79,87,0,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,9,6450684.421,1929650.507,147.4528656,87,88,1,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,10,6450684.421,1929650.507,147.4528656,88,102,0,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,11,6450684.421,1929650.507,147.4528656,102,103,1,1,1,1,1,1,1,1,1,1,1
LSCE_10027,27,12,6450684.421,1929650.507,147.4528656,103,157,1,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,1,6452161.282,1929076.489,136.4493561,0,10,0,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,2,6452161.282,1929076.489,136.4493561,10,45,0,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,3,6452161.282,1929076.489,136.4493561,45,80,1,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,4,6452161.282,1929076.489,136.4493561,80,100,1,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,5,6452161.282,1929076.489,136.4493561,100,135,0,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,6,6452161.282,1929076.489,136.4493561,135,145,0,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,7,6452161.282,1929076.489,136.4493561,145,150,0,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,8,6452161.282,1929076.489,136.4493561,150,196,0,1,1,1,1,1,1,1,1,1,1
LSCE_10028,28,9,6452161.282,1929076.489,136.4493561,196,205,0,1,1,1,1,1,1,1,1,1,1
LSCE_10029,29,1,6452580.304,1930121.391,139.313324,0,5,0,1,1,1,1,1,1,1,1,1,1
LSCE_10029,29,2,6452580.304,1930121.391,139.313324,5,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_10029,29,3,6452580.304,1930121.391,139.313324,20,50,0,1,1,1,1,1,1,1,1,1,1
LSCE_10029,29,4,6452580.304,1930121.391,139.313324,50,65,1,1,1,1,1,1,1,1,1,1,1
LSCE_10029,29,5,6452580.304,1930121.391,139.313324,65,227,0,1,1,1,1,1,1,1,1,1,1
LSCE_10029,29,6,6452580.304,1930121.391,139.313324,227,232,1,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,1,6454434.63,1929418.459,140.6718292,0,12,0,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,2,6454434.63,1929418.459,140.6718292,12,19,1,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,3,6454434.63,1929418.459,140.6718292,19,36,0,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,4,6454434.63,1929418.459,140.6718292,36,42,1,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,5,6454434.63,1929418.459,140.6718292,42,78,1,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,6,6454434.63,1929418.459,140.6718292,78,96,0,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,7,6454434.63,1929418.459,140.6718292,96,101,1,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,8,6454434.63,1929418.459,140.6718292,101,107,0,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,9,6454434.63,1929418.459,140.6718292,107,115,1,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,10,6454434.63,1929418.459,140.6718292,115,121,0,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,11,6454434.63,1929418.459,140.6718292,121,145,1,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,12,6454434.63,1929418.459,140.6718292,145,170,0,1,1,1,1,1,1,1,1,1,1
LSCE_10030,30,13,6454434.63,1929418.459,140.6718292,170,185,0,1,1,1,1,1,1,1,1,1,1
LSCE_10031,31,1,6449117.415,1930420.566,143.8563538,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_10031,31,2,6449117.415,1930420.566,143.8563538,4,6,0,1,1,1,1,1,1,1,1,1,1
LSCE_10031,31,3,6449117.415,1930420.566,143.8563538,6,32,0,1,1,1,1,1,1,1,1,1,1
LSCE_10031,31,4,6449117.415,1930420.566,143.8563538,32,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_10031,31,5,6449117.415,1930420.566,143.8563538,40,95,0,1,1,1,1,1,1,1,1,1,1
LSCE_10031,31,6,6449117.415,1930420.566,143.8563538,95,105,1,1,1,1,1,1,1,1,1,1,1
LSCE_10031,31,7,6449117.415,1930420.566,143.8563538,105,355,0,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,1,6444709.193,1928252.355,128.5284271,0,18,0,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,2,6444709.193,1928252.355,128.5284271,18,25,1,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,3,6444709.193,1928252.355,128.5284271,25,45,1,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,4,6444709.193,1928252.355,128.5284271,45,85,1,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,5,6444709.193,1928252.355,128.5284271,85,93,0,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,6,6444709.193,1928252.355,128.5284271,93,110,1,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,7,6444709.193,1928252.355,128.5284271,110,122,0,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,8,6444709.193,1928252.355,128.5284271,122,124,1,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,9,6444709.193,1928252.355,128.5284271,124,135,0,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,10,6444709.193,1928252.355,128.5284271,135,160,1,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,11,6444709.193,1928252.355,128.5284271,160,210,1,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,12,6444709.193,1928252.355,128.5284271,210,235,0,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,13,6444709.193,1928252.355,128.5284271,235,240,1,1,1,1,1,1,1,1,1,1,1
LSCE_10032,32,14,6444709.193,1928252.355,128.5284271,240,250,0,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,1,6446718.203,1927122.082,141.0942535,0,12,0,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,2,6446718.203,1927122.082,141.0942535,12,18,0,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,3,6446718.203,1927122.082,141.0942535,18,52,1,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,4,6446718.203,1927122.082,141.0942535,52,87,1,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,5,6446718.203,1927122.082,141.0942535,87,97,0,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,6,6446718.203,1927122.082,141.0942535,97,124,1,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,7,6446718.203,1927122.082,141.0942535,124,143,0,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,8,6446718.203,1927122.082,141.0942535,143,160,1,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,9,6446718.203,1927122.082,141.0942535,160,163,0,1,1,1,1,1,1,1,1,1,1
LSCE_10033,33,10,6446718.203,1927122.082,141.0942535,163,211,1,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,1,6446945.944,1927528.234,140.7546539,0,19,0,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,2,6446945.944,1927528.234,140.7546539,19,82,1,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,3,6446945.944,1927528.234,140.7546539,82,120,0,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,4,6446945.944,1927528.234,140.7546539,120,153,1,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,5,6446945.944,1927528.234,140.7546539,153,161,0,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,6,6446945.944,1927528.234,140.7546539,161,192,1,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,7,6446945.944,1927528.234,140.7546539,192,196,0,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,8,6446945.944,1927528.234,140.7546539,196,263,1,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,9,6446945.944,1927528.234,140.7546539,263,313,1,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,10,6446945.944,1927528.234,140.7546539,313,354,0,1,1,1,1,1,1,1,1,1,1
LSCE_10034,34,11,6446945.944,1927528.234,140.7546539,354,386,1,1,1,1,1,1,1,1,1,1,1
LSCE_10035,35,1,6445243.963,1927064.539,142.8364258,0,35,0,1,1,1,1,1,1,1,1,1,1
LSCE_10035,35,2,6445243.963,1927064.539,142.8364258,35,110,1,1,1,1,1,1,1,1,1,1,1
LSCE_10035,35,3,6445243.963,1927064.539,142.8364258,110,150,0,1,1,1,1,1,1,1,1,1,1
LSCE_10035,35,4,6445243.963,1927064.539,142.8364258,150,173,1,1,1,1,1,1,1,1,1,1,1
LSCE_10035,35,5,6445243.963,1927064.539,142.8364258,173,193,0,1,1,1,1,1,1,1,1,1,1
LSCE_10035,35,6,6445243.963,1927064.539,142.8364258,193,260,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,1,6448425.947,1926547.926,135.0652466,0,6,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,2,6448425.947,1926547.926,135.0652466,6,38,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,3,6448425.947,1926547.926,135.0652466,38,60,1,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,4,6448425.947,1926547.926,135.0652466,60,96,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,5,6448425.947,1926547.926,135.0652466,96,106,1,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,6,6448425.947,1926547.926,135.0652466,106,112,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,7,6448425.947,1926547.926,135.0652466,112,130,1,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,8,6448425.947,1926547.926,135.0652466,130,154,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,9,6448425.947,1926547.926,135.0652466,154,231,1,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,10,6448425.947,1926547.926,135.0652466,231,242,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,11,6448425.947,1926547.926,135.0652466,242,256,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,12,6448425.947,1926547.926,135.0652466,256,277,1,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,13,6448425.947,1926547.926,135.0652466,277,284,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,14,6448425.947,1926547.926,135.0652466,284,312,1,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,15,6448425.947,1926547.926,135.0652466,312,322,0,1,1,1,1,1,1,1,1,1,1
LSCE_10036,36,16,6448425.947,1926547.926,135.0652466,322,368,1,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,1,6448899.083,1927017.853,134.7913818,0,6,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,2,6448899.083,1927017.853,134.7913818,6,18,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,3,6448899.083,1927017.853,134.7913818,18,34,1,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,4,6448899.083,1927017.853,134.7913818,34,41,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,5,6448899.083,1927017.853,134.7913818,41,92,1,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,6,6448899.083,1927017.853,134.7913818,92,98,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,7,6448899.083,1927017.853,134.7913818,98,115,1,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,8,6448899.083,1927017.853,134.7913818,115,142,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,9,6448899.083,1927017.853,134.7913818,142,163,1,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,10,6448899.083,1927017.853,134.7913818,163,166,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,11,6448899.083,1927017.853,134.7913818,166,195,1,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,12,6448899.083,1927017.853,134.7913818,195,200,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,13,6448899.083,1927017.853,134.7913818,200,209,1,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,14,6448899.083,1927017.853,134.7913818,209,264,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,15,6448899.083,1927017.853,134.7913818,264,292,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,16,6448899.083,1927017.853,134.7913818,292,338,1,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,17,6448899.083,1927017.853,134.7913818,338,350,0,1,1,1,1,1,1,1,1,1,1
LSCE_10037,37,18,6448899.083,1927017.853,134.7913818,350,390,1,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,1,6443532.444,1926279.788,149.5527496,0,6,0,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,2,6443532.444,1926279.788,149.5527496,6,8,1,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,3,6443532.444,1926279.788,149.5527496,8,25,0,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,4,6443532.444,1926279.788,149.5527496,25,48,1,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,5,6443532.444,1926279.788,149.5527496,48,85,0,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,6,6443532.444,1926279.788,149.5527496,85,125,1,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,7,6443532.444,1926279.788,149.5527496,125,149,0,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,8,6443532.444,1926279.788,149.5527496,149,318,0,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,9,6443532.444,1926279.788,149.5527496,318,327,0,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,10,6443532.444,1926279.788,149.5527496,327,409,0,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,11,6443532.444,1926279.788,149.5527496,409,431,1,1,1,1,1,1,1,1,1,1,1
LSCE_10038,38,12,6443532.444,1926279.788,149.5527496,431,461,0,1,1,1,1,1,1,1,1,1,1
LSCE_10039,39,1,6438468.114,1923161.451,300.5694275,0,7,0,1,1,1,1,1,1,1,1,1,1
LSCE_10039,39,2,6438468.114,1923161.451,300.5694275,7,16,0,1,1,1,1,1,1,1,1,1,1
LSCE_10039,39,3,6438468.114,1923161.451,300.5694275,16,70,1,1,1,1,1,1,1,1,1,1,1
LSCE_10039,39,4,6438468.114,1923161.451,300.5694275,70,105,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,1,6443287.911,1925659.237,149.872818,0,5,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,2,6443287.911,1925659.237,149.872818,5,21,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,3,6443287.911,1925659.237,149.872818,21,28,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,4,6443287.911,1925659.237,149.872818,28,32,1,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,5,6443287.911,1925659.237,149.872818,32,42,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,6,6443287.911,1925659.237,149.872818,42,53,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,7,6443287.911,1925659.237,149.872818,53,61,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,8,6443287.911,1925659.237,149.872818,61,82,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,9,6443287.911,1925659.237,149.872818,82,146,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,10,6443287.911,1925659.237,149.872818,146,178,0,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,11,6443287.911,1925659.237,149.872818,178,186,1,1,1,1,1,1,1,1,1,1,1
LSCE_10040,40,12,6443287.911,1925659.237,149.872818,186,245,0,1,1,1,1,1,1,1,1,1,1
LSCE_10041,41,1,6442468.441,1925074.82,156.8800812,0,1,0,1,1,1,1,1,1,1,1,1,1
LSCE_10041,41,2,6442468.441,1925074.82,156.8800812,1,13,0,1,1,1,1,1,1,1,1,1,1
LSCE_10041,41,3,6442468.441,1925074.82,156.8800812,13,21,0,1,1,1,1,1,1,1,1,1,1
LSCE_10041,41,4,6442468.441,1925074.82,156.8800812,21,177,0,1,1,1,1,1,1,1,1,1,1
LSCE_10041,41,5,6442468.441,1925074.82,156.8800812,177,201,1,1,1,1,1,1,1,1,1,1,1
LSCE_10041,41,6,6442468.441,1925074.82,156.8800812,201,239,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,1,6442981.35,1925444.308,151.0470428,0,19,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,2,6442981.35,1925444.308,151.0470428,19,23,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,3,6442981.35,1925444.308,151.0470428,23,25,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,4,6442981.35,1925444.308,151.0470428,25,53,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,5,6442981.35,1925444.308,151.0470428,53,70,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,6,6442981.35,1925444.308,151.0470428,70,80,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,7,6442981.35,1925444.308,151.0470428,80,83,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,8,6442981.35,1925444.308,151.0470428,83,90,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,9,6442981.35,1925444.308,151.0470428,90,96,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,10,6442981.35,1925444.308,151.0470428,96,110,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,11,6442981.35,1925444.308,151.0470428,110,122,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,12,6442981.35,1925444.308,151.0470428,122,142,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,13,6442981.35,1925444.308,151.0470428,142,170,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,14,6442981.35,1925444.308,151.0470428,170,195,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,15,6442981.35,1925444.308,151.0470428,195,220,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,16,6442981.35,1925444.308,151.0470428,220,230,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,17,6442981.35,1925444.308,151.0470428,230,243,0,1,1,1,1,1,1,1,1,1,1
LSCE_10042,42,18,6442981.35,1925444.308,151.0470428,243,375,1,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,1,6442129.558,1925121.533,161.1029968,0,15,0,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,2,6442129.558,1925121.533,161.1029968,15,18,1,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,3,6442129.558,1925121.533,161.1029968,18,32,0,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,4,6442129.558,1925121.533,161.1029968,32,45,1,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,5,6442129.558,1925121.533,161.1029968,45,78,0,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,6,6442129.558,1925121.533,161.1029968,78,87,1,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,7,6442129.558,1925121.533,161.1029968,87,119,0,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,8,6442129.558,1925121.533,161.1029968,119,128,0,1,1,1,1,1,1,1,1,1,1
LSCE_10043,43,9,6442129.558,1925121.533,161.1029968,128,320,0,1,1,1,1,1,1,1,1,1,1
LSCE_10044,44,1,6439398.428,1924079.907,214.0865631,0,60,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,1,6441057.489,1924301.603,171.5566559,0,7,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,2,6441057.489,1924301.603,171.5566559,7,11,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,3,6441057.489,1924301.603,171.5566559,11,14,1,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,4,6441057.489,1924301.603,171.5566559,14,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,5,6441057.489,1924301.603,171.5566559,20,25,1,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,6,6441057.489,1924301.603,171.5566559,25,30,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,7,6441057.489,1924301.603,171.5566559,30,66,1,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,8,6441057.489,1924301.603,171.5566559,66,76,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,9,6441057.489,1924301.603,171.5566559,76,94,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,10,6441057.489,1924301.603,171.5566559,94,120,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,11,6441057.489,1924301.603,171.5566559,120,135,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,12,6441057.489,1924301.603,171.5566559,135,146,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,13,6441057.489,1924301.603,171.5566559,146,178,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,14,6441057.489,1924301.603,171.5566559,178,200,0,1,1,1,1,1,1,1,1,1,1
LSCE_10045,45,15,6441057.489,1924301.603,171.5566559,200,280,0,1,1,1,1,1,1,1,1,1,1
LSCE_10046,46,1,6441258.503,1923920.464,166.5770111,0,21,0,1,1,1,1,1,1,1,1,1,1
LSCE_10046,46,2,6441258.503,1923920.464,166.5770111,21,70,0,1,1,1,1,1,1,1,1,1,1
LSCE_10047,47,1,6440253.834,1922952.395,197.6383667,0,10,0,1,1,1,1,1,1,1,1,1,1
LSCE_10047,47,2,6440253.834,1922952.395,197.6383667,10,100,0,1,1,1,1,1,1,1,1,1,1
LSCE_10048,48,1,6439211.553,1923016.276,246.5830536,0,4,0,1,1,1,1,1,1,1,1,1,1
